1672-2779（2018）-03-0134-02,赵玉婷,三等奖,上饶市人民医院儿科,新生儿黄疸患儿治疗中结合综合护理管理的疗效观察,童智洪 周丽仙 蔡小芬,童智洪
1672-2779（2018）-21-0151-03,罗继珍,三等奖,江西省泰和县中医院护理部,艾灸膻中等穴配合负压吸乳器对产后泌乳的干预效果研究,,罗三娇
1672-2779（2018）-04-0144-03,肖深,二等奖,遵义医学院附属医院中医肛肠科,中医外治疗法预防痔病术后尿潴留的研究进展*,秦建平*,李天禹
1672-2779（2018）-24-0096-02,田乃佳,二等奖,解放军第306医院中医科,归脾丸内服配合推拿治疗心脾两虚型失眠的临床疗效观察,,王光涛
1672-2779（2018）-23-0075-03,胡皓,三等奖,北京市丰台区蒲黄榆社区卫生服务中心中医科,田金洲教授治疗帕金森病便秘的临证经验,,毛大鹏
1672-2779（2018）-16-0122-03,汤娜,二等奖,北京中医药大学东直门医院东区内分泌科,雷火灸法改善气虚血瘀证痛性糖尿病周围神经病变的疼痛效果观察,班颖 宋钝 杨荔芳 杨玉婷 王鶄 金潼 王志楠 曹柏龙*,
1672-2779（2018）-22-0135-03,张裴景,二等奖,河南中医药大学第一附属医院康复中心,自身诱导法结合头针对脑卒中患者手功能及日常生活能力的影响*,孙伟娟 吴明莉 郭健 张朝阳 薛洋 任亚锋*,白艳杰
1672-2779（2018）-01-0071-02,郭清,二等奖,河南中医药大学研究生处,从中医五脏论血管性痴呆的病机,宫洪涛*,宫洪涛
1672-2779（2018）-22-0074-03,肖黎明,二等奖,河南中医药大学第一临床医学院,翟文生教授治疗激素撤减阶段复发的小儿肾病综合征的经验,翟文生 高旭光 樊璐璐 杨濛,高旭光
1672-2779（2018）-15-0014-03,赵润璞,二等奖,河南中医药大学第一临床医学院外科学科,中医院校外科无菌术的教学体会,黄舒园 陈潇雨 屈颖伟 赵第 刘远运,卢鹏
1672-2779（2018）-17-0013-02,何磊,二等奖,河南中医药大学中医诊断学科,微课在《中医诊断学》教学中的思索*,崔利宏 程凯 卢旻 樊尊峰 车志英*,张良芝
1672-2779（2018）-24-0005-03,贾永艳,二等奖,河南中医药大学药学院,PBCL 教学法在药物制剂专业《中药制剂专论》教学中的应用*,徐翠珊 祝侠丽 田效志* 关延彬 周宁,刘改枝
1672-2779（2018）-01-0033-03,杨胜林,三等奖,云南中医学院基础医学院中医基础理论教研室,《中医基础理论》课堂练习与测试网页简介*,谢薇 高磊 王蓓蓓,盖沂超
1672-2779（2018）-23-0026-03,王蔚琳,二等奖,广州医科大学附属第二医院中医科,面向西医院校留学生的中医学全英授课方法探讨,,张竞之
1672-2779（2018）-01-0139-02,席倩岚,二等奖,广州中医药大学第一附属医院四肿瘤科,佛教音乐联合中药外敷缓解中度癌痛患者的临床观察,,周丽群
1672-2779（2018）-14-0045-03,潘竞霞,二等奖,广州中医药大学第一附属医院医技科,中医规培医师在超声科轮转中常见问题的分析与建议,李雅怡 何小莲 杨秋晔,曾燕静
1672-2779（2018）-18-0036-03,谭洁,二等奖,湖南中医药大学针灸推拿学院,争创“双一流”背景下构建中医院校康复治疗学专业应用型人才多元化培养模式*,张泓* 李铁浪 邓石峰 周予婧 艾坤 曾序求 许明 邹莹洁,韩国栋
1672-2779（2018）-09-0040-03,朱锦玲,二等奖,北京大学人民医院耳鼻喉科,医护合作培训对耳鼻喉科护士专业能力的影响,池艳宇,王旻
1672-2779（2018）-24-0036-03,郭楠,二等奖,北京中医药大学东直门医院ICU,中医住院医师规范化培训中ICU培训的实践与探索*,刘丽杰* 孔令博 聂里红 王玫 张永涛 田鲜美 贾红荣 孙丽丽,张宇
1672-2779（2018）-09-0146-03,钟婉露,二等奖,中国医科大学附属第一医院泌尿外科,经输尿管软镜下钬激光碎石术后疼痛应用中医护理的效果研究,,毕建斌
1672-2779（2018）-02-044-02,吕鑫,二等奖,沈阳市第七人民医院神经内科,耳穴埋豆结合情志护理对眩晕患者的临床效果分析,,王玉凤
1672-2779（2018）-18-0026-03,李杰辉,二等奖,广西中医药大学第一附属医院创面修复周围血管科,基于自主学习理念的中医外科学后期临床能力培养新模式构建与实践*,力 覃锋 狄钾骐 张春霞 刘明 黄欣,王权胜
1672-2779（2018）-24-0115-03,吕汉华,三等奖,广西壮族自治区苍梧县人民医院中医科,补中益气汤加味联合西医疗法治疗卒中相关性肺炎临床研究,,杨锋
1672-2779（2018）-02-0129-02,江月贞,三等奖,福建省立医院特需服务中心,中医护理对120例老年失眠症患者的影响,黄美珠 林增萍,潘盛贞
1672-2779（2018）-08-0122-03,巫大平,二等奖,广东省中西医结合医院急诊科,穴位贴敷联合离子导入治疗支气管炎的临床观察,王晓峰 谢瑜,苏均维
1672-2779（2018）-02-0012-03,陈晔,二等奖,广州中医药大学党委办公室,对加强和改进高等中医药院校安全教育课程建设的思考*,李强 陈颂恩 邢岩,刘晓红
1672-2779（2018）-07-0049-05,郭添枫,二等奖,广州中医药大学第一临床医学院,试论“方”“剂”与方剂英译,魏赈权 林昌松*,黄仲羽
1672-2779（2018）-03-0076-03,黄伟,二等奖,南方医科大学中医药学院,杨氏脉象曲线及其临床意义,刁建新 颜弋又 杨运高*,余洁英
1672-2779（2018）-01-0015-02,凌燕,二等奖,广州中医药大学第一临床医学院 广州中医药大学第一附属医院老年病科,中医老年病科临床带教体会*,,刘树林
1672-2779（2018）-15-0032-03,肖寒,三等奖,上海健康医学院医学影像学院,课程整合在医学图像处理教学中的探索与实践,程敬海 李鹏,叶素梅
1672-2779（2018）-23-0068-02,葛文姝,二等奖,上海中医药大学附属龙华医院肾内科,徐嵩年教授治疗慢性尿路感染经验举隅*,吕振雷 向玲 鲁珍珍 刘旺意 邓跃毅*,陈万佳
1672-2779（2018）-16-0030-02,叶敏,二等奖,海军军医大学第二附属医院中医科,西医院校基于实用中医教学的思考和体会,,孙大志
1672-2779（2018）-16-0051-02,庞灿,二等奖,西南医科大学附属中医医院门诊部采血中心,《伤寒论》关节疼痛的护理*,,马登尚
1672-2779（2018）-23-0037-03,王一,二等奖,广州中医药大学马克思主义学院，,中医药高等教育网络意识形态阵地建设,林彬*,袁毓玲
1672-2779（2018）-09-0020-02,翟佳丽,二等奖,滨州医学院传统康复教研室,临床医学专业《中医学》教学实践与探索,肖晓飞  宫健伟  马红,石慧
1672-2779（2018）-03-0138-03,王晨,三等奖,滨州医学院中西医结合学院,绿色养生疗法艾灸的研究进展*,袁梦琪 国文豪 林海燕 王斌胜 高秀芬刘晓娜*,于京平
1672-2779（2018）-16-0097-02,胡雨珠,三等奖,南昌市洪都中医院骨科,中医特色治疗对下肢创伤骨折术后康复的效果,谢琴,万小萍
1672-2779（2018）-01-0141-02,周茂琴,三等奖,南昌市洪都中医院骨科,老年骨折中医情志护理的效果探究,李阿慧,胡谍燕
1672-2779（2018）-17-0101-03,张时文,二等奖,江西省赣州市中医院肾病科,内服肾炎4号方联合中药保留灌肠治疗慢性肾功能衰竭的临床观察*,黄琳 卢伟 吴鹏 刘瑜 吴建欣,吴洪皓
1672-2779（2018）-16-0139-02,何百花,二等奖,江西省宁都县人民医院手术室,中西医结合康复护理在人工全髋关节置换术后患者中的应用,钟凌英,曾明凤
1672-2779（2018）-23-0090-02,李文裕,三等奖,江西省信丰县人民医院肿瘤放疗科,黄柏煎剂的抗炎 、抗菌作用研究,肖候兰,卢辛辛
1672-2779（2018）-22-0147-02,袁苑,三等奖,江西省泰和县中医院妇产科,艾灸阴交穴位加饮食调护预防产后恶露不绝的效果观察,,刘齐煌
1672-2779（2018）-01-0129-03,黎冬梅,三等奖,抚州市第一人民医院新生儿科,小儿腹泻的中医辨证结合临床路径护理干预,,齐文辉
1672-2779（2018）-19-0155-03,王玲,二等奖,江西省妇幼保健院产科五病区,轻度认知功能障碍的康复训练研究综述,,杨火秀
1672-2779（2018）-16-0032-02,崔明华,二等奖,长春中医药大学附属医院妇科,中医妇科临床中的SOAP教学方法分析,李韬 李晓曦,陈欣
1672-2779（2018）-12-0106-02,杨璐璐,二等奖,长春市中医院急诊科,中药熏洗加红宝膏外用治疗膝骨性关节炎的临床研究*,周为广 胡少红,林双竹
1672-2779（2018）-11-0094-03,王海亮,二等奖,长春中医药大学附属医院皮肤科,润燥止痒胶囊联合NB-UVB照射治疗成人特应性皮炎的疗效探讨,阿米娜·哈布力  木尼热阿·卡马里  景瑛*,刘颖
1672-2779（2018）-17-0039-02,顾仁艳,二等奖,新疆医科大学第五附属医院中医科,新疆中医人才培养模式构建的研究,热依汗古丽·乌修尔 由丽娜,胡永东
1672-2779（2018）-19-0054-02,何春辉,二等奖,新疆医科大学第一附属医院中医内科,新疆维、汉族大学生心理健康与中医体质关系研究*,马华,王坤玲
1672-2779（2018）-07-0019-03,刘连生,二等奖,广州中医药大学第一临床医学院影像学教研室,综合评价在《影像学》教学中的应用,陈国标 蔡德春 李栩薇,邱士军
1672-2779（2018）-18-0003-02,宋萌,二等奖,北京中医药大学针灸推拿学院,中华传统文化之中医特色文化对大学生核心价值观的影响*,侯中伟 邬继红*,许安萍
1672-2779（2018）-11-0007-02,许安萍,二等奖,北京中医药大学针灸推拿学院,经络腧穴学探究式教学法结合传统文化的应用,解秸萍 秦立新 程凯 李瑞 白兴华 王朝阳 刘清国 马惠芳 韩丽 李志刚 宋萌*,姜婧
1672-2779（2018）-01-0019-03,王红芳,二等奖,河北中医学院药学院药剂学教研室,以学生为中心的中药药剂学实验教学改革探微,刘时乔 李春花*,施靖
1672-2779（2018）-18-0127-03,魏莉瑛,二等奖,河北省中医院肿瘤二科,宣肺化痰和活血利水方离子导入治疗胸腔积液的临床护理分析*,贾琳 吕晨芳 刘连幸 武蕾 郭洁,张春霞
1672-2779（2018）-08-0077-03,王飞,二等奖,解放军第四五四医院中医科,张丽玲主任治疗“哮病”经验浅析,张丽玲#,潘雪飞
1672-2779（2018）-08-0117-03,孙文善,二等奖,复旦大学附属上海市第五人民医院中医科,超声引导下颈部夹脊穴PGLA埋植治疗神经根型颈椎病临床疗效观察,王偲婧 蔡元坤 楚宁宁 王余民 姜国芳,林茵绿
1672-2779（2018）-05-0012-02,张芳,二等奖,山东中医药大学药学院,形成性评价在《中药商品学》教学中的探索与应用*,张文钰 李峰 郭庆梅 刘红燕 胡晶红 张永清*,孙稚颖
1672-2779（2018）-23-0070-04,吴宏赟,二等奖,山东中医药大学附属医院脑病科,胡志强教授临床应用继承和创新辩证思维的验案举隅,张继伟* 乔天慈,胡志强
1672-2779（2018）-19-0005-02,高小玲,二等奖,河南中医药大学基础医学院,本科生“细胞培养”课程的教学探索*,邵雷 汪保英,崔姗姗
1672-2779（2018）-17-0138-04,田曙光,二等奖,河南中医药大学第一附属医院科研部,护理电子病历应用现状及应对策略分析*,秦元梅* 暴银素 赵争,史艳敏
1672-2779（2018）-01-0017-02,杨家强,三等奖,遵义医学院药物化学教研室,药物化学理论课教学方法探讨*,,王刚
1672-2779（2018）-24-0012-03,赵长伟,二等奖,长春中医药大学附属医院骨科中心,基于“互联网+CBL”教学模式的中医骨伤科学教学应用研究*,张郑瑶 周晓玲* 徐婧瑶 崔镇海,聂金娜
1672-2779（2018）-03-0018-03,洪嘉婧,二等奖,长春中医药大学针灸推拿学院,基于“教－练－赛－考”立体式形成性评价系统的《经络腧穴学》教学研究新探★,李慧璟 胡英华 刘明军 张欣 景宽*,杨冬雨
1672-2779（2018）-05-0116-03,周祥华,三等奖,白山市中医院针灸科,背部推拿法结合针刺治疗亚健康状态失眠的临床观察*,,尚坤
1672-2779（2018）-04-0016-04,刘明军,二等奖,长春中医药大学针灸推拿学院,“五位一体”教育教学质量保障体系运行探索与实践*,张欣 景宽 刘飞 陈永智 卓越 周丹 李慧璟 王宏 陈邵涛 仲崇文 刘京丽*,单纯筱
1672-2779（2018）-08-0036-03,郭健,二等奖,河南中医药大学第一附属医院康复中心,提高中医康复学硕士研究生科研能力的探索*,张雅素 葛亚博 陈卓 刘承梅*,宋晓磊
1672-2779（2018）-11-0014-02,黄坚,二等奖,广州中医药大学第一临床医学院,PBL教学法在中医院校泌尿外科临床实习的探索,张仁荣 陈铭 谢建兴,邱云楼
1672-2779（2018）-18-0028-02,朱国华,二等奖,南京中医药大学第一临床医学院,PBL教学法结合标准化病人在诊断学教学中的应用探索*,姜宏* 金桂兰 袁园 刘军楼,陆跃鸣
1672-2779（2018）-07-0046-03,文素利,二等奖,上海市浦东新区大团社区卫生服务中心,中医药茶对老年2型糖尿病人糖化血红蛋白指标的影响,潘雪君,潘雪君
1672-2779（2018）-24-0120-02,潘启民,二等奖,辽宁省鞍山市第三医院重症监护病房,通心络胶囊联合美托洛尔治疗冠心病心绞痛的疗效探讨,,付旭明
1672-2779（2018）-03-0003-03,邹迪,二等奖,长春中医药大学附属医院肾病科,障碍性路径教学法在《内科学》教学应用的效果研究*,韩世伟* 王贤雅,刘艳华
1672-2779（2018）-05-0035-03,王铃,二等奖,长春中医药大学附属医院外科,中西医临床医学专业课程建设的探索与实践*,,韩珊珊
1672-2779（2018）-15-0026-03,高长久,二等奖,牡丹江医学院药学院,药用植物学课程中微课模式的设计与探索, 张朝立 吴宜艳 王晶华 吴兆华 张艳华 孟令锴*,杨旭东
1672-2779（2018）-24-0106-02,程春华,三等奖,牡丹江市中医医院儿科,镇惊散联合三字经派推拿治疗小儿夜啼,邹华 王丛礼*,殷齐辉
1672-2779（2018）-23-0100-02,程春华,二等奖,牡丹江市中医医院儿科,中药联合推拿治疗小儿秋季腹泻,邹华 王丛礼*,殷齐辉
1672-2779（2018）-20-0146-03,杨丽红,二等奖,鹰潭市人民医院儿科,中西医结合护理对小儿腹泻的影响研究,,郑芳明
1672-2779（2018）-20-0021-02,肖玉琴,二等奖,九江市第一人民医院烧伤科,烧伤科护理实习生的带教体会及价值分析,毛芳*,廖桂芳
1672-2779（2018）-20-0043-03,刘建军,二等奖,江西中医药大学护理学院,中医养老护理人才培养模式初探,程仕萍 周平生 章晓,刘永芬
1672-2779（2018）-16-0135-02,邹君,三等奖,景德镇市第三人民医院手术室,急性阑尾炎患者护理中应用护理管理的效果分析,,谢剑
1672-2779（2018）-15-0018-03,张海红,三等奖,江西卫生职业学院药学系,微课在高职药物分析信息化教学中的应用*,,刘永飞
1672-2779（2018）-04-0034-04,刘惠敏,二等奖,湖南中医药大学教务处,基欧美实践教学法对我国应用型医学人才培养模式的启,喻菁钰 彭婷 刘平安 张国民*,文红艳
1672-2779（2018）-12-0033-03,费景兰,二等奖,河南中医药大学第一附属医院脾胃肝胆病科,传承发展中医药事业，中医护生培养问题探析,陈茜 段玉薇 张丽慧,王晓
1672-2779（2018）-19-0094-03,喻永锋,三等奖,江西省新余市渝水区城南胜利南路社区卫生服务中心中医科,尿毒清汤治疗早期氮质血症的临床研究,,李拥平
